-74.01;40.675
-73.984;40.729
-73.917;40.698
-74;40.733
-74.001;40.747
-74.008;40.74
-73.998;40.733
-73.968;40.694
-74.051;40.727
-74;40.721
-73.993;40.682
-74.031;40.737
-73.911;40.766
-73.981;40.722
-73.922;40.765
-74.002;40.758
-73.994;40.735
-73.955;40.719
-74.011;40.703
-74.004;40.722
-73.977;40.748
-73.988;40.721
-73.955;40.804
-73.949;40.78
-73.979;40.762
-73.989;40.716
-73.961;40.719
-74.005;40.741
-73.95;40.724
-73.986;40.758
-73.984;40.757
-74.001;40.741
-73.975;40.734
-73.916;40.812
-73.98;40.715
-73.95;40.719
-73.998;40.716
-73.99;40.687
-73.984;40.727
-73.989;40.756
-74.013;40.706
-74.016;40.71
-73.996;40.737
-74.006;40.74
-73.988;40.763
-73.983;40.726
-73.982;40.674
-74.039;40.727
-73.981;40.756
-73.972;40.762
-73.992;40.694
-73.998;40.745
-74.004;40.73
-74.007;40.73
-73.991;40.719
-73.917;40.78
-74.031;40.754
-74.008;40.741
-74.007;40.707
-73.955;40.778
-73.984;40.721
-73.984;40.754
-73.985;40.768
-73.954;40.706
-74.045;40.755
-74.006;40.74
-73.97;40.662
-74.006;40.726
-74.008;40.712
-73.954;40.768
-74.001;40.717
-73.992;40.735
-73.998;40.736
-74.002;40.725
-73.974;40.771
-73.986;40.755
-73.987;40.736
-73.992;40.722
-73.967;40.679
-73.987;40.748
-73.958;40.717
-73.986;40.668
-73.984;40.745
-73.973;40.764
-73.982;40.778
-73.997;40.72
-73.98;40.744
-74.008;40.726
-73.973;40.742
-73.993;40.739
-73.987;40.744
-74.002;40.736
-73.946;40.801
-73.964;40.768
-73.981;40.725
-73.982;40.747
-73.944;40.701
-73.985;40.76
-74.005;40.748
-73.985;40.685
-74.006;40.744
-73.968;40.791
-73.947;40.826
-73.988;40.738
-73.98;40.752
-73.994;40.752
-74.03;40.742
-73.963;40.778
-73.986;40.732
-73.956;40.673
-74.032;40.823
-74.009;40.719
-73.992;40.759
-73.976;40.751
-73.948;40.711
-73.977;40.755
-74.001;40.73
-73.987;40.751
-73.933;40.695
-74.008;40.728
-73.998;40.714
-74;40.743
-74.039;40.712
-73.979;40.678
-73.957;40.722
-73.978;40.778
-73.98;40.736
-73.955;40.733
-73.99;40.752
-73.991;40.737
-73.973;40.694
-73.996;40.722
-73.988;40.725
-73.993;40.743
-73.96;40.764
-73.991;40.823
-73.971;40.755
-74.033;40.728
-73.969;40.753
-74;40.729
-73.993;40.77
-73.969;40.673
-73.956;40.713
-74.009;40.737
-73.979;40.729
-73.969;40.689
-73.917;40.761
-73.991;40.75
-73.999;40.676
-73.994;40.713
-73.982;40.774
-73.993;40.748
-73.924;40.781
-74.049;40.742
-74.014;40.818
-73.99;40.729
-73.988;40.765
-74.002;40.73
-73.975;40.823
-73.995;40.731
-73.991;40.751
-73.983;40.723
-73.992;40.745
-73.989;40.737
-73.984;40.764
-74.005;40.72
-73.974;40.781
-73.951;40.684
-73.949;40.809
-73.961;40.666
-73.995;40.75
-73.984;40.75
-73.935;40.797
-73.968;40.756
-73.991;40.734
-74.041;40.7
-73.998;40.718
-73.962;40.683
-73.969;40.722
-73.932;40.682
-73.984;40.773
-73.992;40.728
-73.993;40.724
-73.939;40.765
-73.977;40.753
-73.998;40.741
-73.944;40.716
-73.989;40.732
-73.952;40.792
-74.042;40.72
-73.975;40.687
-73.967;40.763
-73.991;40.733
-73.997;40.751
-73.924;40.755
-73.971;40.758
-73.988;40.719
-73.921;40.727
-73.991;40.705
-74.001;40.709
-73.944;40.678
-74.002;40.738
-73.976;40.664
-74.012;40.764
-73.958;40.771
-73.992;40.73
-73.989;40.75
-73.991;40.747
-73.996;40.667
-73.973;40.678
-73.952;40.757
-74.001;40.685
-73.955;40.821
-74.035;40.717
-74.018;40.706
-74.006;40.733
-73.97;40.774
-73.995;40.745
-73.967;40.782
-73.975;40.757
-73.957;40.729
-74.009;40.724
-73.983;40.732
-73.974;40.755
-73.932;40.669
-74.006;40.708
-73.984;40.672
-73.98;40.668
-73.937;40.747
-73.99;40.718
-73.98;40.761
-73.964;40.807
-73.961;40.76
-73.984;40.759
-73.987;40.722
-73.993;40.685
-73.928;40.769
-73.97;40.667
-73.994;40.69
-74.025;40.746
-73.981;40.676
-74.049;40.722
-74.006;40.736
-73.989;40.72
-73.977;40.758
-73.983;40.775
-74.003;40.734
-74.004;40.738
-73.991;40.738
-74.015;40.715
-73.99;40.736
-73.982;40.728
-73.989;40.729
-73.979;40.759
-74.011;40.707
-73.995;40.721
-74.005;40.711
-74.02;40.727
-73.989;40.742
-73.983;40.786
-73.994;40.728
-73.981;40.782
-73.973;40.792
-73.973;40.714
-73.995;40.762
-73.972;40.749
-74.014;40.702
-73.976;40.675
-74.007;40.757
-73.981;40.73
-73.911;40.775
-74.029;40.748
-73.987;40.703
-74.011;40.716
-74.018;40.691
-74.006;40.714
-73.993;40.806
-73.947;40.775
-73.951;40.714
-73.985;40.696
-73.982;40.768
-74;40.739
-74.044;40.775
-73.966;40.712
-73.99;40.761
-73.978;40.772
-73.971;40.682
-74.011;40.71
-73.988;40.72
-74.003;40.742
-73.992;40.726
-73.973;40.753
-73.923;40.796
-74.006;40.752
-73.987;40.729
-74.003;40.723
-73.989;40.721
-73.99;40.748
-73.994;40.746
-73.962;40.716
-73.983;40.814
-74.008;40.747
-73.984;40.755
-73.917;40.675
-73.997;40.722
-74.003;40.732
-73.986;40.727
-73.987;40.758
-73.995;40.704
-73.985;40.759
-73.985;40.748
-73.976;40.76
-73.984;40.678
-73.97;40.766
-73.986;40.731
-73.99;40.744
-73.985;40.727
-73.988;40.72
-73.921;40.743
-74.005;40.742
-73.962;40.714
-73.992;40.741
-74.005;40.707
-73.926;40.829
-73.983;40.756
-74.007;40.723
-73.991;40.714
-73.941;40.819
